"HolderAddress","Balance","PendingBalanceUpdate"
"0x55823da5ff1502f95e2f3b2f0c725cf799f5477c","121.415151527","No"
"0x55b5d473e68dc083de5e253a1d473212bc91f936","1694.881376265","No"
"0x55fd84a5fbc06d4d4c97127b28a12f1db95ebe49","2255.723602452","No"
"0x5616e326662a3b9ba390e56754d89f2296251b89","32.324544966","No"
"0x56525132876ea6e89f2ab80fcfb822c1a364cd77","2919.020853305","No"
"0x56858525a6d67916e144b55742c5574577af2c8b","12384.07781323","No"
"0x56b0d4debfa7ebcdccf1c726d2e20d335c6b4db0","1390.796036501","No"
"0x56e96d10cdcfaf34316eeef5bdc8a582fb556d43","1459.502233055","No"
"0x5711abc38beb099f7324272c9302561e0a893011","516.980744369","No"
"0x5732093b6d96f595f1eaa48eabb308c924d71dae","0.000474792","No"
"0x57b4a5f470c85d4281f7baf5162b59243a3491df","0.090851811","No"
"0x57c1dd662ac0e58aa5e23e7150a7a8399090d6b5","882.659144274","No"
"0x58c51a03e9f82cae6cb67986b2b88d0f2e9b12f2","136.857118746","No"
"0x58c8ff99c94007674c19ced6c69aa202386fdcc6","1670.431475988","No"
"0x5902385d185ab3a38f2a0ca9b244979124962793","1.123674293","No"
"0x59e40fc2777dee91fbe4024dc3fe38a540eb3424","4724.231075067","No"
"0x5a0e3e3e735da182dc08822db6ad1122bb91bc1a","1925.9603887","No"
"0x5a2589b5d97e83396953c642c255d0dcc72473d6","1388.338936296","No"
"0x5b6244a700ec6d20dc9ac8ec3313cfdec1ef7954","0.081173739","No"
"0x5b9412e9c2207ef0f0d906a8516f6175273c6bd3","3379.396044064","No"
"0x5bf2e0015318fb5e84e76f577f00a8d086dca7fd","350.280766328","No"
"0x5c46deea1783f1d7e9579b963f2021ac1b5bfe7b","0.031775736","No"
"0x5cb8b89c9aa7a2fd99e0c36cf8583d503802291f","3.168129864","No"
"0x5cc57ef1f264e3b78bb4014409bed888b64c57d2","0.210837719","No"
"0x5e1225c1834989ce9633bb50b75048f0d5bf54a4","332.965134534","No"
"0x5e86cf01d2528d7c6e1a45b41fe1143f238f5f18","36631.537191694","No"
"0x5ec225fca8446938e4cb045b8a0b1394761e3456","266743.068987562","No"
"0x5ee0e896d0ead8c9348ba1726aad2f01b7b6fd3c","11104.109609233","No"
"0x5f9ba4c5b45ca8e953f923debd35ac97b46ed91b","0.001586059","No"
"0x5ffcef2e952209df9dae388b0621992b16cd1f3c","0.003205994","No"
"0x603dd7240d1a999144a013ff0d5aa870b8d719d2","24688.03751356","No"
"0x6091a224ec0e8bae16125603d179d9fce7aad641","0.016462043","No"
"0x60c0c1e04b4a6630e4c6ade9bba1fcf916a066b6","0.105671143","No"
"0x60e8b62c7da32ff62fcd4ab934b75d2d28fe7501","2.844493893","No"
"0x6180441027cc27f63d3d25c43618199839f3570e","0.101369957","No"
"0x61e54879cf26d7dd1a67ee7137b17a958386068e","647.285724978","No"
"0x61ef5e4491de8f2e2f2fa91ca82336c0e34b0c60","14366.893643578","No"
"0x622917f2935e9b7e9437b70362204274738497a7","2362.945645383","No"
"0x62d9b37f8b21fd1cf53808cddf82b3703657fba8","0.667247231","No"
"0x62eb03e21def739f6cadd5582b64a9ff1583fd82","86.129044182","No"
"0x6309c1c613b00c8656098fe41b9349491de0f923","1131.599719774","No"
"0x63e412701c548f59366ec87a178d9e35dd4dd869","999.655783014","No"
"0x6423a3dda806a05521646783e849f44179b6583a","1041.828822215","No"
"0x64463ec252493ca5e7ae083bf820568dec1ed1da","2574.213319131","No"
"0x648322963d6edf1977761918fb08e73ac44b4355","0.113189041","No"
"0x6576bc38727d502ff9ecb7cae0972f0709fad5e5","0.003746499","No"
"0x65f76b0b21a518e6a40b1a5bf61e03605a1104b7","0.001508554","No"
"0x665a6b80208a1f8eccb1ecb6d0271dde910c9ef1","0.22379","No"
"0x66e84d8c06d77ff7dd4fbdf8a05fa96aaf8e872c","28544.736540704","No"
"0x66f9fabbdf071765506f41cc02cd3e4f2258b025","145.92000585","No"
"0x67269dff88f3b7742fb7572800e1b66d16f0d6e2","3633.884035262","No"
"0x6735a7e5577d8c7c36ca7a9a2af7d09b8133450d","164.406096548","No"
